"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","PavedDrive","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"210",210,20,"RL",75,9.01796847932873,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,7,1964,1964,"Hip","HdBoard","HdBoard","Stone",5.56068163101553,"TA","TA","CBlock","Gd","No","Rec",6.6682282484174,0,5.72031177660741,6.99576615630485,"Ex","Y","SBrkr",6.99576615630485,0,0,6.99576615630485,1,0,1,0,3,1,"TA",6,0,"Attchd",1964,"RFn",2,6.22257626807137,"Y",0,0,0,0,0,7,2008,"WD","Normal",11.8844890214027
"211",211,30,"RL",67,8.6312359074569,"Reg","Inside","Edwards","Norm","1Fam","1Story",5,6,1925,1950,"Gable","Stucco","Stucco","None",0,"TA","TA","CBlock","TA","No","Rec",6.14846829591765,0,5.98141421125448,6.76157276880406,"TA","N","FuseA",6.76157276880406,0,0,6.76157276880406,1,0,1,0,2,1,"TA",5,0,"2Types",1787.28995727571,"Fin",0,0,"Y",4.56434819146784,0,0,0,0,4,2008,"WD","Normal",11.4927227576527
"212",212,20,"RL",83,9.25148231530736,"Reg","Corner","Edwards","Norm","1Fam","1Story",6,5,2009,2009,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","Mn","GLQ",3.58351893845611,0,7.06987412845857,7.10002716662926,"Ex","Y","SBrkr",7.10002716662926,0,0,7.10002716662926,0,0,2,0,3,1,"Gd",6,0,"Attchd",2009,"RFn",2,6.13122648948314,"Y",0,0,0,0,0,3,2010,"WD","Normal",12.1335019526953
"213",213,60,"FV",72,9.0641578617981,"Reg","Inside","Somerst","Norm","1Fam","2Story",7,5,2009,2009,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","No","GLQ",6.71174039505618,0,4.35670882668959,6.80239476332431,"Ex","Y","SBrkr",6.83733281468559,6.82437367004309,0,7.52402141520612,1,0,2,1,3,1,"Gd",7,1,"Attchd",2009,"RFn",2,6.46769872610435,"Y",0,0,0,0,0,7,2009,"New","Partial",12.4398712298317
"214",214,20,"RL",43,9.51546935803168,"IR2","CulDSac","CollgCr","Norm","1Fam","1Story",5,5,1995,1995,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","No","ALQ",6.57368016696065,0,5.61312810638807,6.89770494312864,"Ex","Y","SBrkr",6.89770494312864,0,0,6.89770494312864,0,1,1,0,3,1,"TA",5,0,"Attchd",1996,"Unf",2,6.35610766069589,"Y",0,0,0,0,0,7,2006,"WD","Normal",11.9576112862317
"215",215,60,"RL",83.3633731900198,9.29651806821724,"IR1","FR2","CollgCr","Norm","1Fam","2Story",6,7,1977,1977,"Gable","HdBoard","HdBoard","BrkFace",5.03043792139244,"TA","TA","CBlock","Gd","No","GLQ",5.93489419561959,0,5.73979291217923,6.53524127101366,"Ex","Y","SBrkr",6.53524127101366,6.55535689181067,0,7.23849684089437,0,0,1,1,3,1,"TA",6,0,"Attchd",1977,"Fin",1,5.70044357339069,"Y",0,0,0,0,6.10924758276437,3,2010,"WD","Normal",11.9938072123631
"216",216,20,"RL",72,9.21143976741948,"IR1","Inside","NAmes","Norm","1Fam","1Story",5,6,1957,1996,"Gable","HdBoard","HdBoard","BrkFace",4.15888308335967,"TA","TA","CBlock","TA","No","BLQ",5.88610403145016,0,6.56526497003536,6.97541392745595,"TA","Y","SBrkr",7.11963563801764,0,0,7.11963563801764,0,1,1,0,2,1,"Gd",6,1,"Attchd",1957,"Unf",1,6.10255859461357,"Y",0,0,0,0,0,5,2006,"WD","Normal",11.808947661697
"217",217,20,"RL",65,9.04192172035122,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","BrkFace",5.5834963087817,"Gd","TA","PConc","Gd","Mn","GLQ",6.85224256905188,0,6.19440539110467,7.26961674960817,"Ex","Y","SBrkr",7.26961674960817,0,0,7.26961674960817,1,0,2,0,3,1,"Gd",8,0,"Attchd",2004,"Unf",2,6.18208490671663,"Y",0,0,0,0,0,4,2008,"WD","Normal",12.2548628096996
"218",218,70,"RM",57,9.20089591314818,"Reg","Inside","OldTown","Norm","1Fam","2Story",4,4,1925,1950,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","No","Unf",0,0,6.53087762772588,6.53087762772588,"Fa","N","SBrkr",6.69703424766648,6.24997524225948,0,7.19142933003638,0,0,1,0,3,1,"TA",8,0,"Detchd",1940,"Unf",1,5.34710753071747,"Y",4.0943445622221,0,0,0,0,9,2006,"WD","Family",11.580584113444
"219",219,50,"RL",78.9933348780429,9.65886496954479,"IR1","Corner","Crawfor","Norm","1Fam","1.5Fin",7,9,1939,2006,"Gable","VinylSd","VinylSd","BrkFace",5.74300318780948,"Gd","Gd","CBlock","TA","No","BLQ",5.83188247728352,0,6.12468339089421,6.68210859744981,"Ex","Y","SBrkr",7.03614849375054,6.70563909486,0,7.57763383260273,0,1,1,1,3,1,"Gd",8,2,"Attchd",1939,"Unf",2,6.06610809010375,"Y",5.01063529409626,0,0,0,0,5,2008,"WD","Normal",12.6491546172096
"220",220,120,"RL",43,8.00969535774292,"Reg","Inside","Blmngtn","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","VinylSd","VinylSd","BrkFace",2.77258872223978,"Gd","TA","PConc","Gd","Av","GLQ",2.77258872223978,0,7.11639414409346,7.12929754892937,"Ex","Y","SBrkr",7.12929754892937,0,0,7.12929754892937,0,0,2,0,2,1,"Gd",5,0,"Attchd",2005,"Fin",2,6.08221891037645,"Y",0,0,0,0,0,3,2006,"New","Partial",12.0271851854705
"221",221,20,"RL",73,9.10386812746567,"IR1","Inside","CollgCr","Norm","1Fam","1Story",7,5,2006,2006,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Mn","Unf",0,0,7.31188616407716,7.31188616407716,"Ex","Y","SBrkr",7.31188616407716,0,0,7.31188616407716,0,0,2,0,2,1,"Gd",5,0,"Attchd",2006,"RFn",2,6.51471269087253,"Y",0,0,0,0,0,4,2006,"New","Partial",12.230277334227
"222",222,60,"RL",44.6079717489116,8.9956608990741,"IR1","Inside","Gilbert","Norm","1Fam","2Story",6,5,2002,2002,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","No","Unf",0,0,6.9177056098353,6.9177056098353,"Ex","Y","SBrkr",6.9177056098353,7.13648320859025,0,7.72621265050753,0,0,2,1,4,1,"Gd",8,1,"BuiltIn",2002,"RFn",2,5.96614673912369,"Y",0,0,0,0,0,12,2009,"ConLI","Normal",12.2060726455302
"223",223,60,"RL",85,9.34792603492875,"Reg","Inside","NWAmes","RRAn","1Fam","2Story",6,6,1975,1975,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","No","ALQ",6.30991827822652,0,5.09375020080676,6.5694814204143,"TA","Y","SBrkr",6.69826805411541,6.60800062529609,0,7.34729970074316,1,0,2,1,3,1,"TA",6,1,"Attchd",1975,"RFn",2,6.07304453410041,"Y",0,0,0,0,0,2,2006,"WD","Normal",12.1001564199386
"224",224,20,"RL",70,9.25913053614561,"Reg","FR2","NAmes","Norm","1Fam","1Story",4,6,1971,1971,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","No","ALQ",6.26149168432104,5.19295685089021,5.07517381523383,6.76157276880406,"Gd","Y","SBrkr",6.76157276880406,0,0,6.76157276880406,0,0,1,0,2,1,"TA",4,0,"Detchd",1989,"Unf",2,6.35610766069589,"Y",0,0,0,0,0,3,2009,"WD","Abnorml",11.4824662574855
"225",225,20,"RL",103,9.50836873648211,"Reg","Inside","NridgHt","Norm","1Fam","1Story",10,5,2003,2003,"Hip","VinylSd","VinylSd","BrkFace",6.82654522355659,"Ex","TA","PConc","Ex","Gd","GLQ",4.02535169073515,0,7.75619534394812,7.77988511507052,"Ex","Y","SBrkr",7.77988511507052,0,0,7.77988511507052,0,0,2,0,3,1,"Ex",8,1,"Attchd",2003,"Fin",3,6.87523208727658,"Y",0,0,0,0,0,6,2009,"WD","Normal",12.8642401071941
"226",226,160,"RM",21,7.4265490723973,"Reg","Inside","BrDale","Norm","Twnhs","2Story",5,5,1971,1971,"Gable","HdBoard","HdBoard","BrkFace",4.95582705760126,"TA","TA","CBlock","TA","No","Unf",0,0,6.44571981938558,6.44571981938558,"TA","Y","SBrkr",6.44571981938558,6.51025834052315,0,7.17165682276851,0,0,2,1,3,1,"TA",6,0,"Detchd",1991,"Unf",1,5.63478960316925,"Y",0,0,0,0,0,5,2009,"COD","Abnorml",11.6262541502772
"227",227,60,"RL",82,9.20532783015264,"IR1","Inside","NoRidge","Norm","1Fam","2Story",7,5,1995,1995,"Gable","VinylSd","VinylSd","BrkFace",5.66988092298052,"Gd","TA","PConc","Gd","No","GLQ",6.33682573114644,0,6.45833828334479,7.09257371597468,"Ex","Y","SBrkr",7.10167597161944,7.17472430983638,0,7.83201418050547,0,0,2,1,4,1,"Gd",9,1,"Attchd",1995,"RFn",3,6.58063913728495,"Y",0,0,0,0,0,6,2007,"WD","Abnorml",12.5776362019627
"228",228,160,"RM",21,7.53315880745556,"Reg","Inside","BrDale","Norm","Twnhs","2Story",6,6,1970,1970,"Gable","HdBoard","HdBoard","BrkFace",4.84418708645859,"TA","TA","CBlock","TA","No","Rec",5.77144112313002,0,5.08759633523238,6.18001665365257,"TA","Y","SBrkr",6.18001665365257,6.22257626807137,0,6.89467003943348,0,0,1,1,2,1,"TA",5,0,"Detchd",1987,"Unf",1,5.63478960316925,"Y",0,0,0,0,0,9,2008,"WD","Normal",11.5711943730942
"229",229,20,"RL",70,9.05028898382796,"Reg","FR2","Sawyer","Feedr","1Fam","1Story",5,5,1967,1967,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","No","ALQ",6.73578001424233,0,4.24849524204936,6.81563999007433,"TA","Y","SBrkr",6.81563999007433,0,0,6.81563999007433,0,0,1,0,3,1,"TA",5,1,"Detchd",1974,"Unf",1,5.8171111599632,"Y",0,0,0,0,0,5,2010,"WD","Normal",11.7360690162844
"230",230,120,"RL",43,8.06526520889773,"Reg","Inside","Blmngtn","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","VinylSd","VinylSd","BrkFace",2.77258872223978,"Gd","TA","PConc","Gd","Av","GLQ",2.77258872223978,0,7.21303165983487,7.22475340576797,"Ex","Y","SBrkr",7.34923082461333,0,0,7.34923082461333,0,0,2,0,2,1,"Gd",7,1,"Attchd",2005,"Fin",2,6.06378520868761,"Y",0,0,0,0,0,5,2009,"WD","Normal",12.16785143271
"231",231,20,"RL",73,9.07795118393044,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,6,1959,1959,"Hip","MetalSd","MetalSd","BrkFace",5.39362754635236,"TA","TA","CBlock","TA","No","Unf",0,0,7.08506429395255,7.08506429395255,"TA","Y","SBrkr",7.08506429395255,0,0,7.08506429395255,1,0,1,0,3,1,"TA",6,0,"Attchd",1959,"RFn",1,5.74300318780948,"Y",4.78749174278205,0,0,0,0,4,2010,"WD","Normal",11.9049675527463
"232",232,60,"RL",174,9.62496341786911,"IR1","Inside","NoRidge","Norm","1Fam","2Story",8,5,1995,1996,"Gable","VinylSd","VinylSd","BrkFace",6.22653666928747,"Gd","TA","PConc","Gd","No","GLQ",6.53524127101366,0,6.65027904858742,7.28756064030972,"Ex","Y","SBrkr",7.30653139893951,7.1731917424866,0,7.93522953981691,1,0,2,1,4,1,"Ex",9,1,"Attchd",1995,"Fin",3,6.69703424766648,"Y",5.30826769740121,0,0,0,0,7,2009,"WD","Normal",12.9066918409288
"233",233,160,"RM",21,7.4265490723973,"Reg","Inside","BrDale","Norm","Twnhs","2Story",6,5,1972,1972,"Gable","HdBoard","HdBoard","BrkFace",5.6937321388027,"TA","TA","CBlock","TA","No","Unf",0,0,6.18001665365257,6.18001665365257,"TA","Y","SBrkr",6.18001665365257,6.22257626807137,0,6.89467003943348,0,0,1,1,2,1,"TA",5,1,"Attchd",1972,"Unf",1,5.66296048013595,"Y",0,0,0,0,0,6,2006,"WD","Normal",11.4563551134818
"234",234,20,"RL",75,9.27331517113757,"Reg","Corner","CollgCr","Norm","1Fam","1Story",5,6,1976,1976,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","Av","LwQ",5.2040066870768,6.56807791141198,0,6.79570577517351,"TA","Y","SBrkr",6.79570577517351,0,0,6.79570577517351,1,0,1,0,3,1,"TA",5,0,"Attchd",1976,"Unf",1,5.73009978297357,"Y",0,0,0,0,0,2,2010,"WD","Normal",11.7613468234687
"235",235,60,"RL",63.1726101158693,8.96839619119826,"Reg","Inside","Gilbert","Norm","1Fam","2Story",6,5,2002,2002,"Gable","VinylSd","VinylSd","BrkFace",4.66169549382285,"Gd","TA","PConc","Gd","No","GLQ",6.4377516497364,0,5.45958551414416,6.75693238924755,"Ex","Y","SBrkr",6.75693238924755,7.00306545878646,0,7.58069975222456,1,0,2,1,4,1,"Gd",8,2,"BuiltIn",2002,"Fin",2,6.08677472691231,"Y",0,0,0,0,0,5,2010,"WD","Normal",12.2853458264247
"236",236,160,"RM",21,7.4265490723973,"Reg","Inside","BrDale","Norm","TwnhsE","2Story",6,3,1971,1971,"Gable","HdBoard","HdBoard","BrkFace",6.40357419793482,"TA","TA","CBlock","TA","No","ALQ",5.8805329864007,0,4.8283137373023,6.18001665365257,"TA","Y","SBrkr",6.18001665365257,6.22257626807137,0,6.89467003943348,0,0,1,1,2,1,"TA",5,0,"Detchd",1971,"Unf",1,5.57594910314632,"Y",0,0,0,0,0,8,2008,"WD","Normal",11.4019939042629
"237",237,20,"RL",65,9.07943410212838,"Reg","FR2","CollgCr","Norm","1Fam","1Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","BrkFace",4.58496747867057,"Gd","TA","PConc","Gd","Av","GLQ",3.17805383034795,0,7.23705902612474,7.25417784645652,"Ex","Y","SBrkr",7.25417784645652,0,0,7.25417784645652,0,0,2,0,3,1,"Gd",6,0,"Attchd",2004,"RFn",2,6.20253551718792,"Y",0,0,0,0,0,5,2010,"WD","Normal",12.1308101610296
"238",238,60,"RL",60.2746442108471,9.15408743042538,"IR1","CulDSac","SawyerW","RRNe","1Fam","2Story",7,7,1993,2003,"Gable","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","No","BLQ",5.99645208861902,0,6.38687931936265,6.9037472575846,"Ex","Y","SBrkr",6.92165818415113,6.59304453414244,0,7.46393660446893,0,0,2,1,3,1,"Gd",7,0,"Attchd",1993,"RFn",2,6.12468339089421,"Y",0,5.47227067367148,0,0,0,2,2010,"WD","Normal",12.1781874420406
"239",239,20,"RL",93,9.39515880896873,"Reg","Inside","NridgHt","Norm","1Fam","1Story",8,5,2007,2007,"Hip","VinylSd","VinylSd","BrkFace",5.53733426701854,"Ex","TA","PConc","Ex","No","Unf",0,0,7.434847875212,7.434847875212,"Ex","Y","SBrkr",7.434847875212,0,0,7.434847875212,0,0,2,0,3,1,"Gd",7,0,"Attchd",2007,"Fin",3,6.70686233660275,"Y",0,0,0,0,0,12,2007,"New","Partial",12.6698066617623
"240",240,50,"RL",52,9.07577987858049,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",6,4,1945,1950,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","No","LwQ",4.54329478227,0,6.46302945692067,6.59987049921284,"TA","Y","FuseA",6.68210859744981,6.53524127101366,0,7.30451594646016,0,0,1,1,3,1,"TA",7,1,"Detchd",1949,"Unf",1,5.39362754635236,"Y",0,0,0,0,0,4,2010,"WD","Normal",11.6351430976945
"241",241,20,"FV",75,9.10497985631836,"Reg","Inside","Somerst","Norm","1Fam","1Story",8,5,2008,2008,"Gable","VinylSd","VinylSd","Stone",3.58351893845611,"Gd","TA","PConc","Gd","Av","GLQ",6.98286275146894,0,6.19031540585315,7.35627987655075,"Ex","Y","SBrkr",7.35627987655075,0,0,7.35627987655075,1,0,2,0,3,1,"Gd",7,0,"Attchd",2008,"RFn",2,6.62007320653036,"Y",0,0,0,0,0,4,2010,"WD","Normal",12.4780063610138
"242",242,30,"RM",40,8.26359043261732,"Reg","Inside","OldTown","Norm","1Fam","1Story",5,9,1945,1997,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","No","ALQ",5.79605775076537,0,5.87773578177964,6.53087762772588,"Gd","Y","SBrkr",6.76388490856244,0,0,6.76388490856244,0,0,1,0,2,1,"Gd",4,0,"2Types",1806.30509604728,"Unf",0,0,"Y",0,0,0,0,0,8,2007,"WD","Normal",11.6127707999399
"243",243,50,"RM",63,8.51719319141624,"Reg","Corner","OldTown","Norm","1Fam","1.5Fin",5,4,1900,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","No","Unf",0,0,6.29156913955832,6.29156913955832,"Gd","N","FuseA",6.7900972355139,6.31173480915291,0,7.27239839257005,0,0,1,0,3,1,"TA",6,0,"Attchd",1940,"Unf",1,5.8636311755981,"Y",4.34380542185368,0,0,0,0,4,2006,"WD","Normal",11.2772031314492
"244",244,160,"RL",75,9.28377669004936,"Reg","Corner","SawyerW","Norm","TwnhsE","2Story",6,6,1980,1980,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","No","Unf",0,0,6.4393503711001,6.4393503711001,"TA","Y","SBrkr",6.4393503711001,6.3818160174061,0,7.10414409298753,0,0,1,1,3,1,"TA",6,1,"Attchd",1980,"RFn",1,5.66296048013595,"Y",0,0,0,0,0,4,2009,"WD","Normal",11.6952470217642
"245",245,60,"RL",77.891395653962,9.09155683598622,"IR1","Inside","SawyerW","Norm","1Fam","2Story",7,5,1994,2002,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","No","GLQ",6.54391184556479,0,5.53338948872752,6.85435450225502,"Ex","Y","SBrkr",7.10824413973154,6.78897174299217,0,7.65444322647011,1,0,2,1,3,1,"Gd",8,2,"Attchd",1994,"RFn",2,6.13772705408623,"Y",0,0,0,0,0,5,2010,"WD","Normal",12.2307652581205
"246",246,20,"RL",80,9.24956108512946,"Reg","Inside","NWAmes","Norm","1Fam","1Story",7,5,1988,1988,"Gable","Wd Sdng","Wd Sdng","BrkFace",4.62497281328427,"TA","TA","CBlock","Gd","Av","GLQ",6.83410873881384,0,6.82001636467413,7.52023455647463,"Gd","Y","SBrkr",7.53476265703754,0,0,7.53476265703754,0,1,2,0,3,1,"TA",6,1,"Attchd",1988,"Fin",2,6.40357419793482,"Y",0,0,0,0,0,6,2006,"WD","Normal",12.3946247520748
"247",247,190,"RM",69,9.12063445889169,"Reg","Inside","OldTown","Norm","2fmCon","2Story",6,8,1910,1950,"Gable","AsbShng","AsbShng","None",0,"TA","Fa","Stone","Fa","No","Unf",0,0,6.92755790627832,6.92755790627832,"Gd","N","FuseP",6.81124437860129,6.92755790627832,0,7.56423847517049,0,0,2,0,4,2,"Fa",9,0,"Detchd",1910,"Unf",1,6.08677472691231,"Y",4.71849887129509,0,0,0,0,4,2006,"WD","Normal",11.8277362048103
"248",248,20,"RL",75,9.33344256911017,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,5,1954,1954,"Hip","Wd Sdng","BrkFace","None",0,"TA","TA","CBlock","TA","No","Unf",0,0,7.22037383672395,7.22037383672395,"Ex","Y","SBrkr",7.22620901010067,0,0,7.22620901010067,0,0,1,0,2,1,"TA",5,1,"Attchd",1954,"Unf",2,6.11146733950268,"Y",0,0,0,0,0,6,2006,"WD","Normal",11.8493977015914
"249",249,60,"RL",72,9.33406129896594,"Reg","Inside","CollgCr","Norm","1Fam","2Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",4.61512051684126,"Gd","TA","PConc","Gd","No","Unf",0,0,6.73340189183736,6.73340189183736,"Ex","Y","SBrkr",6.73340189183736,6.71901315438526,0,7.41938058291869,0,0,2,1,3,1,"Gd",8,0,"Attchd",2003,"RFn",2,6.21460809842219,"Y",0,0,0,0,0,9,2007,"WD","Normal",12.1007121298723
"250",250,50,"RL",110.583394914531,11.9766594812024,"IR2","CulDSac","ClearCr","Norm","1Fam","1.5Fin",6,7,1958,2006,"Gable","Wd Sdng","HdBoard","BrkCmn",6.15697898558556,"Gd","TA","CBlock","Gd","Gd","Rec",6.54678541076052,0,6.61606518513282,7.27517231945277,"Gd","Y","SBrkr",7.27517231945277,6.5510803350434,0,7.67042852219069,0,1,2,0,4,1,"Gd",7,2,"Attchd",1958,"Fin",2,5.96357934361845,"Y",0,0,0,0,6.21460809842219,6,2007,"WD","Normal",12.5317727851695
"251",251,30,"RL",55,8.58485183989005,"IR1","Inside","BrkSide","Norm","1Fam","1Story",3,2,1940,1966,"Gable","Wd Sdng","Plywood","None",0,"TA","Po","CBlock","TA","No","Unf",0,0,6.59030104819669,6.59030104819669,"Ex","Y","SBrkr",7.17472430983638,0,0,7.17472430983638,0,0,1,0,3,1,"Fa",6,0,"2Types",1832.17399731934,"Unf",0,0,"Y",0,0,0,0,6.10924758276437,5,2010,"WD","Normal",11.2450460198146
"252",252,120,"RM",44,8.46589989702869,"IR1","Inside","Crawfor","Norm","TwnhsE","1Story",8,5,2006,2007,"Hip","VinylSd","VinylSd","Stone",6.17586727010576,"Gd","TA","PConc","Gd","Gd","GLQ",7.36073990305828,0,0,7.36073990305828,"Ex","Y","SBrkr",7.39326309476384,0,0,7.39326309476384,1,1,2,0,2,1,"Gd",5,1,"Attchd",2006,"Fin",2,6.28785856016178,"Y",0,0,5.03043792139244,0,0,12,2007,"WD","Family",12.3673407931263
"253",253,60,"RL",65,9.03193115200214,"IR1","Inside","SawyerW","Norm","1Fam","2Story",6,5,2004,2004,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","No","Unf",0,0,6.68210859744981,6.68210859744981,"Ex","Y","SBrkr",6.68210859744981,6.73578001424233,0,7.40245152081824,0,0,2,1,3,1,"Gd",6,0,"Attchd",2004,"RFn",2,6.25382881157547,"Y",0,0,0,0,0,12,2008,"WD","Normal",12.0610468734799
"254",254,80,"RL",85,9.14313162228273,"Reg","Inside","NAmes","Norm","1Fam","SLvl",6,7,1964,1991,"Hip","HdBoard","HdBoard","BrkFace",4.68213122712422,"TA","TA","CBlock","Gd","Gd","LwQ",5.59842195899838,6.36302810354046,6.11368217983223,7.17165682276851,"Ex","Y","SBrkr",7.17165682276851,0,0,7.17165682276851,0,1,2,0,3,1,"Gd",7,0,"Attchd",1964,"RFn",1,5.73334127689775,"Y",0,0,0,0,0,10,2007,"CWD","Normal",11.9703503120091
"255",255,20,"RL",70,9.03598698483141,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,6,1957,1957,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","No","Rec",6.82654522355659,0,5.97126183979046,7.18083119904456,"TA","Y","SBrkr",7.18083119904456,0,0,7.18083119904456,1,0,1,0,3,1,"TA",5,0,"Attchd",1957,"RFn",1,5.68357976733868,"Y",0,0,0,0,0,6,2010,"WD","Normal",11.8844890214027
"256",256,60,"RL",66,9.07543660951138,"IR1","Inside","Gilbert","Norm","1Fam","2Story",7,5,1999,1999,"Gable","VinylSd","VinylSd","BrkFace",5.71042701737487,"Gd","TA","PConc","Gd","No","Unf",0,0,6.88243747099785,6.88243747099785,"Ex","Y","SBrkr",6.91274282049318,7.15929190479756,0,7.7367436824535,0,0,2,1,4,1,"Gd",8,1,"BuiltIn",1999,"Fin",2,6.06145691892802,"Y",0,0,0,0,0,2,2006,"WD","Normal",12.3458345879053
"257",257,60,"FV",64,9.08148374985118,"IR1","Inside","Somerst","Norm","1Fam","2Story",6,5,2003,2003,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","No","Rec",6.22059017009974,0,5.88887795833288,6.76157276880406,"Ex","Y","SBrkr",6.76157276880406,6.76157276880406,0,7.454719949364,0,0,2,1,3,1,"Gd",7,0,"Attchd",2003,"RFn",2,6.51174532964473,"Y",0,0,0,0,0,5,2008,"WD","Normal",12.2428866186529
"258",258,20,"RL",68,9.08409664540193,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2006,2006,"Gable","VinylSd","VinylSd","Stone",5.19295685089021,"Gd","TA","PConc","Gd","No","GLQ",7.19593722647557,0,5.59842195899838,7.38025578842646,"Ex","Y","SBrkr",7.38025578842646,0,0,7.38025578842646,1,0,2,1,3,1,"Gd",8,1,"Attchd",2006,"RFn",2,6.49223983502047,"Y",0,0,0,0,0,3,2009,"WD","Abnorml",12.3013828253345
"259",259,60,"RL",80,9.4282703562375,"Reg","Inside","CollgCr","Norm","1Fam","2Story",7,5,2001,2001,"Gable","VinylSd","VinylSd","BrkFace",5.14749447681345,"Gd","TA","PConc","Gd","No","GLQ",5.88887795833288,0,6.40025744530882,6.87005341179813,"Ex","Y","SBrkr",6.87005341179813,6.7202201551353,0,7.49108759353488,0,0,2,1,3,1,"Gd",7,1,"Attchd",2001,"RFn",2,6.33505425149806,"Y",0,5.50125821054473,0,0,0,5,2008,"WD","Normal",12.3523351525084
"260",260,20,"RM",70,9.44951474036292,"Reg","Inside","OldTown","Norm","1Fam","1Story",5,5,1956,1956,"Gable","BrkFace","BrkFace","None",0,"TA","TA","PConc","Gd","Av","LwQ",0,0,0,0,"Gd","Y","FuseA",6.78219205600679,0,0,6.78219205600679,0,0,1,0,2,1,"TA",4,0,"Detchd",1956,"Unf",1,5.73009978297357,"Y",0,0,0,0,0,12,2008,"WD","Normal",11.4824662574855
"261",261,80,"RL",120,9.86765309952691,"Reg","Corner","NAmes","Artery","1Fam","SLvl",6,5,1962,1962,"Gable","Wd Sdng","Wd Sdng","BrkFace",5.98896141688986,"TA","TA","CBlock","TA","Gd","Rec",6.51025834052315,6.5366915975913,0,7.21670948670946,"TA","Y","SBrkr",7.23128700432762,0,0,7.23128700432762,1,0,1,0,3,1,"TA",6,1,"Attchd",1991,"Unf",2,6.78445706263764,"Y",5.52942908751142,0,0,0,0,5,2009,"WD","Normal",12.0782392740203
"262",262,60,"RL",69,9.16826759555427,"IR1","Inside","CollgCr","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CemntBd","CmentBd","Stone",5.59842195899838,"Gd","TA","PConc","Ex","No","Unf",0,0,7.30114780585603,7.30114780585603,"Ex","Y","SBrkr",7.30114780585603,6.99576615630485,0,7.85321638815607,0,0,2,1,3,1,"Ex",10,1,"BuiltIn",2007,"Fin",3,6.76619171466035,"Y",0,0,0,0,0,11,2007,"New","Partial",12.5281561446993
"263",263,80,"RL",88,9.04440384443155,"IR1","Corner","Sawyer","Norm","1Fam","SLvl",6,7,1977,1995,"Gable","HdBoard","Plywood","BrkFace",3.8286413964891,"TA","TA","CBlock","Gd","Av","ALQ",6.22653666928747,0,0,6.22653666928747,"TA","Y","SBrkr",7.10002716662926,0,0,7.10002716662926,1,0,1,0,3,1,"TA",6,1,"Attchd",1978,"Unf",2,6.19847871649231,"Y",0,0,0,0,0,7,2006,"WD","Normal",11.9250351157971
