"","Id","MSSubClass","MSZoning","LotArea","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"500",500,20,"RL",8.9273141110606,"IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1958,1985,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",4.70953020131233,"LwQ",5.63121178182137,6.25766758788264,6.81563999007433,"GasA","Fa","Y","SBrkr",6.81563999007433,0,0,6.81563999007433,0,1,1,0,2,1,"TA",5,"Typ",0,"Attchd",1958,"Fin",1,5.6937321388027,"TA","TA","Y",2.484906649788,5.65248918026865,0,0,0,0,6.17378610390194,6,2007,"WD","Normal",11.6952470217642
"501",501,160,"RM",7.54433210805369,"Reg","Lvl","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1973,1973,"Gable","CompShg","HdBoard","HdBoard","BrkFace",5.65248918026865,"TA","TA","CBlock","TA","TA","No","BLQ",5.87493073085203,"Unf",0,5.75574221358691,6.51025834052315,"GasA","TA","Y","SBrkr",6.51025834052315,6.30261897574491,0,7.10496544826984,0,0,1,1,3,1,"TA",7,"Typ",0,"Detchd",1973,"Unf",1,5.57594910314632,"TA","TA","Y",4.969813299576,3.3322045101752,0,0,0,0,0,5,2007,"WD","Normal",11.6351430976945
"502",502,60,"FV",9.19044374026173,"Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",5.99146454710798,"Unf",0,6.14418563412565,6.76388490856244,"GasA","Gd","Y","SBrkr",6.76388490856244,6.80461452006262,0,7.47760424319759,0,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",2005,"RFn",2,6.40191719672719,"TA","TA","Y",0,4.68213122712422,0,0,0,0,0,2,2008,"WD","Normal",12.3313828364956
"503",503,20,"RL",9.12369256525051,"Reg","Lvl","Corner","Gtl","Edwards","Feedr","Norm","1Fam","1Story",5,7,1965,1965,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.54821910276237,"GLQ",4.56434819146784,6.04025471127741,7.10167597161944,"GasA","Ex","Y","SBrkr",7.10167597161944,0,0,7.10167597161944,1,0,1,0,2,1,"TA",6,"Typ",0,"Detchd",1965,"Unf",2,6.13339804299665,"Fa","Fa","Y",0,0,5.21493575760899,0,0,0,5.99146454710798,4,2007,"WD","Normal",11.8493977015914
"504",504,20,"RL",9.65515439014826,"IR1","Lvl","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",7,8,1959,1997,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",7.12849594568004,"Unf",0,5.53733426701854,7.31388683163346,"GasA","TA","Y","SBrkr",7.49609734517596,0,0,7.49609734517596,1,0,2,0,1,1,"TA",6,"Typ",2,"Attchd",1959,"Fin",2,6.18208490671663,"TA","TA","Y",0,3.98898404656427,0,0,5.08140436498446,0,0,3,2010,"WD","Normal",12.5741819670946
"505",505,160,"RL",7.74413662762799,"Reg","Lvl","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","2Story",6,5,1974,1974,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",5.54907608489522,"Rec",6.20455776256869,4.63472898822964,6.75110146893676,"GasA","TA","Y","SBrkr",6.75110146893676,6.1463292576689,0,7.18690102041163,0,1,2,1,3,1,"TA",6,"Typ",1,"Attchd",1974,"Unf",2,6.08677472691231,"TA","TA","Y",5.56068163101553,0,0,0,0,0,0,6,2009,"WD","Normal",11.8981878657609
"506",506,90,"RM",8.93537707193218,"Reg","Lvl","Inside","Gtl","OldTown","Artery","Norm","Duplex","2Story",5,5,1952,1952,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",5.88610403145016,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,6.86693328446188,6.86693328446188,"GasA","Gd","Y","SBrkr",6.86693328446188,6.90775527898214,0,7.58069975222456,0,0,2,0,4,2,"TA",10,"Typ",0,"Detchd",1952,"Unf",2,5.99146454710798,"TA","TA","N",0,0,0,0,0,0,0,7,2009,"COD","Normal",11.7320609948869
"507",507,60,"RL",9.16471519394991,"IR1","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",8,5,1993,1994,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.8283137373023,"Gd","TA","PConc","Gd","TA","No","GLQ",5.94017125272043,"Unf",0,5.98393628068719,6.65544035036765,"GasA","Ex","Y","SBrkr",6.97073007814353,6.74051935960622,0,7.55538194424027,0,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd",1993,"RFn",2,6.15485809401642,"TA","TA","Y",5.2040066870768,4.39444915467244,0,0,0,0,0,9,2006,"WD","Normal",12.2783933071098
"508",508,20,"FV",8.96979630598181,"IR1","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",3.29583686600433,"Unf",0,7.0825485693553,7.10496544826984,"GasA","Ex","Y","SBrkr",7.10496544826984,0,0,7.10496544826984,0,0,2,0,2,1,"Gd",4,"Typ",0,"Attchd",2009,"Fin",2,6.51619307604296,"TA","TA","Y",0,4.62497281328427,0,0,0,0,0,9,2009,"New","Partial",12.2467346272491
"509",509,70,"RM",9.16951837745593,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,9,1928,2005,"Gambrel","CompShg","MetalSd","MetalSd","None",0,"TA","Ex","BrkTil","TA","TA","No","Rec",4.94875989037817,"Unf",0,6.30627528694802,6.53524127101366,"GasA","Ex","Y","SBrkr",6.53524127101366,6.53524127101366,0,7.2283884515736,0,0,2,0,3,1,"Gd",7,"Typ",1,"Detchd",1928,"Unf",2,5.88610403145016,"TA","TA","N",0,0,4.75359019110636,0,0,0,0,10,2008,"WD","Normal",11.9891596439666
"510",510,20,"RL",9.16951837745593,"Reg","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1959,1959,"Gable","CompShg","MetalSd","MetalSd","BrkFace",4.88280192258637,"TA","TA","CBlock","TA","TA","No","ALQ",6.89871453432999,"Unf",0,3.91202300542815,6.94793706861497,"GasA","Ex","Y","SBrkr",6.94793706861497,0,0,6.94793706861497,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1959,"RFn",1,5.59842195899838,"TA","TA","Y",5.41164605185504,4.47733681447821,0,0,0,0,0,7,2009,"WD","Normal",11.7320609948869
"511",511,20,"RL",9.58596463807333,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1951,2000,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkCmn",4.24849524204936,"Gd","TA","CBlock","TA","TA","No","BLQ",6.47697236288968,"Rec",5.19295685089021,5.18178355029209,6.91572344863131,"GasA","Ex","Y","SBrkr",7.21744343169653,0,0,7.21744343169653,1,0,1,0,2,1,"TA",6,"Min1",2,"CarPort",1951,"Unf",1,5.66296048013595,"TA","TA","Y",5.78074351579233,3.73766961828337,0,0,5.12396397940326,0,7.60090245954208,6,2009,"WD","Normal",12.0130945085477
"512",512,120,"RL",8.82350072799118,"IR1","Lvl","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",4.54329478227,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.2211050981825,7.2211050981825,"GasA","Ex","Y","SBrkr",7.2211050981825,0,0,7.2211050981825,0,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd",2005,"RFn",2,6.16120732169508,"TA","TA","Y",4.88280192258637,3.55534806148941,0,0,0,0,0,3,2006,"New","Partial",12.2193096485622
"513",513,20,"RL",9.11602969250494,"Reg","Lvl","Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,1958,1958,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",6.25575004175337,"LwQ",5.15905529921453,5.12989871492307,6.76157276880406,"GasA","TA","Y","SBrkr",6.76157276880406,0,0,6.76157276880406,1,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",1964,"Unf",2,6.43615036836943,"TA","TA","Y",0,0,0,0,0,0,0,7,2006,"WD","Normal",11.7745202026587
"514",514,20,"RL",9.12554472027147,"Reg","Bnk","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",6,5,1983,1983,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","TA","TA","No","ALQ",5.8171111599632,"Unf",0,6.61740297797448,6.98841318199959,"GasA","TA","Y","SBrkr",6.98471632011827,0,0,6.98471632011827,0,0,1,1,3,1,"TA",5,"Typ",0,"Attchd",1983,"Unf",2,6.18208490671663,"TA","TA","Y",4.78749174278205,0,5.06259503302697,0,0,0,0,6,2007,"WD","Normal",11.805595078933
"515",515,45,"RL",9.26804308210447,"Reg","Lvl","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Unf",5,5,1926,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,6.64378973314767,6.64378973314767,"Grav","Fa","N","SBrkr",6.67076632084587,0,0,6.67076632084587,0,0,1,0,2,1,"TA",5,"Typ",0,"Detchd",1926,"Unf",1,5.29831736654804,"Po","Po","Y",0,0,4.71849887129509,0,0,0,0,6,2007,"WD","Normal",11.4772982873271
"516",516,20,"RL",9.41082923272559,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2009,2009,"Hip","CompShg","CemntBd","CmentBd","BrkFace",5.72031177660741,"Ex","TA","CBlock","Ex","TA","No","GLQ",7.26961674960817,"Unf",0,6.3456363608286,7.60389796852188,"GasA","Ex","Y","SBrkr",7.61085279039525,0,0,7.61085279039525,1,0,2,1,3,1,"Ex",9,"Typ",1,"Attchd",2009,"Fin",3,6.80239476332431,"TA","TA","Y",5.04985600724954,3.98898404656427,0,0,0,0,0,9,2009,"New","Partial",12.9063468682812
"517",517,80,"RL",9.25416585151621,"IR1","Lvl","Corner","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,6,1972,1972,"Gable","CompShg","HdBoard","HdBoard","BrkFace",5.80814248998044,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,6.53524127101366,6.53524127101366,"GasA","TA","Y","SBrkr",7.2283884515736,6.60800062529609,0,7.6586995582683,0,0,2,1,3,1,"TA",7,"Typ",1,"Attchd",1972,"RFn",2,6.36818718635049,"TA","TA","Y",0,4.64439089914137,0,0,0,0,0,8,2009,"COD","Abnorml",11.9703503120091
"518",518,60,"RL",9.23092700558457,"IR1","Lvl","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd","BrkFace",6.82546003625531,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.1420365747068,7.1420365747068,"GasA","Ex","Y","SBrkr",7.15226885603254,6.97260625130175,0,7.7596141506969,0,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",1996,"RFn",3,6.7900972355139,"TA","TA","Y",5.39362754635236,0,0,0,0,0,0,7,2009,"WD","Normal",12.4874851049684
"519",519,60,"RL",9.16230492293763,"IR1","Lvl","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",6.55961523749324,"Unf",0,4.47733681447821,6.67708346124714,"GasA","Ex","Y","SBrkr",6.78219205600679,6.81783057145415,0,7.49331724886215,1,0,2,1,3,1,"TA",7,"Typ",0,"Attchd",1998,"RFn",2,6.30261897574491,"TA","TA","Y",0,3.58351893845611,0,0,0,0,0,5,2007,"WD","Normal",12.2596134124582
"520",520,70,"RL",9.2981680823417,"Reg","Lvl","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,9,1926,2004,"Gambrel","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","BrkTil","Gd","TA","No","Unf",0,"Unf",0,7.15148546390474,7.15148546390474,"GasA","Ex","Y","SBrkr",7.15148546390474,6.68959926917897,0,7.64012317269536,0,0,1,1,3,1,"Gd",9,"Typ",2,"Detchd",1926,"Unf",1,5.64190707093811,"TA","TA","Y",0,0,0,0,4.97673374242057,0,0,6,2009,"WD","Normal",12.3630763943398
"521",521,190,"RL",9.28730141311231,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",4,7,1900,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","Gd","Rec",0,"Unf",0,0,0,"GasA","TA","N","FuseA",6.5424719605068,6.39692965521615,0,7.16549347506085,0,0,2,0,3,2,"TA",7,"Typ",0,"Basment",1789.41014792263,"RFn",0,0,"Gd","Po","N",5.39362754635236,4.7361984483945,5.34710753071747,0,0,0,0,8,2008,"WD","Normal",11.5735500867867
"522",522,20,"RL",9.39166142843655,"IR1","Lvl","Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,6,1957,1957,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",6.65544035036765,"Unf",0,6.1463292576689,7.12608727329912,"GasA","Ex","Y","FuseA",7.12608727329912,0,0,7.12608727329912,0,0,1,1,3,1,"TA",6,"Typ",2,"Attchd",1957,"Unf",1,5.8171111599632,"TA","TA","Y",0,3.68887945411394,0,0,0,0,0,5,2007,"WD","Normal",11.9183905730784
"523",523,50,"RM",8.51719319141624,"Reg","Lvl","Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1.5Fin",6,7,1947,1950,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",5.98896141688986,"Unf",0,6.40522845803084,6.91174730025167,"GasA","Ex","Y","SBrkr",6.91174730025167,6.49223983502047,0,7.41697962138115,0,0,2,0,3,1,"TA",7,"Typ",2,"Detchd",1950,"Unf",2,6.04025471127741,"TA","TA","Y",0,3.17805383034795,3.58351893845611,0,0,0,0,10,2006,"WD","Normal",11.9766594812024
"525",525,60,"RL",9.37475250822657,"IR1","Lvl","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd","BrkFace",6.38687931936265,"Gd","TA","PConc","Gd","TA","No","GLQ",6.57786135772105,"Unf",0,6.49223983502047,7.2291138777933,"GasA","Ex","Y","SBrkr",7.23201033166476,6.92264389147589,0,7.78239033558746,1,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd",1996,"Fin",3,6.72623340235875,"TA","TA","Y",5.47646355193151,4.0943445622221,0,0,0,0,0,8,2007,"WD","Normal",12.6627060402127
"526",526,20,"FV",8.9226582995244,"Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.13648320859025,7.13648320859025,"GasA","Ex","Y","SBrkr",7.14361760270412,0,0,7.14361760270412,0,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd",2005,"Unf",2,6.11589212548303,"TA","TA","Y",3.63758615972639,4.969813299576,0,0,0,0,0,4,2006,"WD","Normal",12.0782392740203
"527",527,20,"RL",9.49551931420985,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1956,2000,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Gd","TA","No","Rec",5.93224518744801,"Unf",0,6.31173480915291,6.8330317327862,"GasA","TA","Y","SBrkr",6.8330317327862,0,0,6.8330317327862,0,0,1,0,2,1,"TA",4,"Typ",0,"Attchd",1956,"Unf",1,5.52942908751142,"TA","TA","Y",5.56452040732269,0,5.04985600724954,0,0,0,0,6,2007,"WD","Normal",11.7905572015685
"528",528,60,"RL",9.61233279060538,"IR1","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",5.59098698051086,"Ex","TA","PConc","Ex","TA","Av","GLQ",7.1929342212158,"Unf",0,4.80402104473326,7.28069719538474,"GasA","Ex","Y","SBrkr",7.29709100516042,7.12044437239249,0,7.90581031265893,1,0,2,1,3,1,"Ex",11,"Typ",1,"Attchd",2008,"Fin",3,6.75460409948796,"TA","TA","Y",4.83628190695148,4.18965474202643,0,0,0,0,0,11,2008,"New","Partial",13.0086592616321
"529",529,30,"RL",9.11580988812995,"IR1","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,7,1920,2002,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","Mn","ALQ",5.85220247977447,"Unf",0,5.19295685089021,6.26909628370626,"GasA","Ex","Y","SBrkr",6.40522845803084,0,0,6.40522845803084,1,0,1,0,2,1,"TA",5,"Typ",0,"CarPort",1786.84145815293,"Unf",0,0,"Gd","Fa","N",0,0,4.969813299576,0,0,0,0,7,2007,"WD","Normal",11.3621025752356
"530",530,20,"RL",10.3941512844782,"IR1","Lvl","CulDSac","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,3,1957,1975,"Hip","CompShg","Wd Sdng","Stone","BrkCmn",3.85902197984508,"Gd","TA","PConc","TA","TA","No","Rec",7.10578612948127,"Unf",0,6.70441435496411,7.6182510978767,"GasA","TA","Y","SBrkr",7.83002808253384,0,0,7.83002808253384,1,0,3,0,4,2,"TA",9,"Maj1",2,"Attchd",1975,"RFn",2,6.18208490671663,"TA","TA","Y",0,0,5.29831736654804,0,0,0,0,3,2007,"WD","Alloca",12.2091877884303
"531",531,80,"RL",9.23014299927236,"Reg","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","SLvl",6,5,1988,1989,"Gable","CompShg","HdBoard","HdBoard","BrkFace",5.3890717298165,"Gd","TA","CBlock","Gd","TA","Av","GLQ",6.6631326959908,"Unf",0,6.5191472879404,7.2868764117507,"GasA","Ex","Y","SBrkr",7.31920245876785,0,0,7.31920245876785,1,0,2,0,3,1,"Gd",5,"Typ",1,"Attchd",1988,"RFn",2,6.39692965521615,"TA","TA","Y",5.41164605185504,0,0,0,0,0,0,8,2008,"WD","Abnorml",12.0725412529057
"532",532,70,"RM",8.72502003861855,"IR1","Lvl","FR3","Gtl","BrkSide","RRNn","Feedr","1Fam","2Story",6,8,1920,1999,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","Fa","Mn","Unf",0,"Unf",0,6.4150969591716,6.4150969591716,"GasA","Ex","Y","SBrkr",6.62140565176413,6.4150969591716,0,7.21670948670946,0,0,2,0,3,1,"TA",6,"Typ",0,"Detchd",1920,"Fin",2,6.21860011969173,"TA","Fa","Y",0,0,4.43081679884331,0,0,0,0,6,2008,"WD","Normal",11.7597855429018
"533",533,20,"RL",8.88183630500415,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1955,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","Slab","TA","TA","Mn","Unf",0,"Rec",0,0,0,"GasA","Ex","Y","SBrkr",6.71780469502369,0,0,6.71780469502369,0,0,1,0,2,1,"TA",5,"Mod",1,"Detchd",1967,"Unf",1,5.97126183979046,"TA","TA","Y",0,0,0,0,0,0,0,4,2010,"WD","Normal",11.5852461265499
"534",534,20,"RL",8.51719319141624,"Reg","Low","Inside","Mod","BrkSide","Norm","Norm","1Fam","1Story",1,3,1946,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Fa","Fa","Slab","TA","TA","No","Rec",0,"Unf",0,0,0,"GasA","Fa","N","FuseF",5.8111409929767,0,0,5.8111409929767,0,0,1,0,1,1,"Fa",2,"Typ",0,"BuiltIn",1805.3492984593,"Unf",0,0,"Po","Fa","N",0,0,0,0,0,0,0,1,2007,"WD","Normal",10.5789797978574
"535",535,60,"RL",9.11118280044296,"IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","Gd","Av","Unf",0,"Unf",0,6.56103066589657,6.56103066589657,"GasA","Ex","Y","SBrkr",6.56103066589657,6.56103066589657,0,7.25417784645652,0,0,2,1,3,1,"Gd",6,"Typ",1,"Attchd",2004,"Fin",2,5.99893656194668,"TA","TA","Y",4.60517018598809,3.55534806148941,0,0,0,0,0,10,2006,"WD","Normal",12.0895388292742
"536",536,190,"RL",8.85366542803745,"Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","2fmCon","2Story",5,7,1910,1991,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",6.87626461189077,"Unf",0,4.99721227376411,7.0184017990692,"GasA","TA","Y","SBrkr",6.7093043402583,6.26720054854136,0,7.20563517641036,1,0,1,0,3,1,"TA",5,"Typ",0,"2Types",1805.7857306154,"Fin",0,0,"Po","Po","N",4.44265125649032,0,4.99721227376411,0,0,0,0,1,2008,"WD","Normal",11.5852461265499
"537",537,60,"RL",9.09649955555242,"IR1","Lvl","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,6.77992190747225,6.77992190747225,"GasA","Ex","Y","SBrkr",6.77992190747225,6.73815249459596,0,7.45240245122364,0,0,2,1,3,1,"Gd",8,"Typ",0,"Attchd",1998,"Fin",2,6.26720054854136,"TA","TA","Y",4.78749174278205,5.04342511691925,0,0,0,0,0,7,2008,"WD","Normal",12.1441972418121
"538",538,20,"RL",9.45210938741356,"IR1","Lvl","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1972,1972,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",6.39692965521615,"Unf",0,5.57594910314632,6.76157276880406,"GasA","TA","Y","SBrkr",6.76157276880406,0,0,6.76157276880406,0,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",1980,"Unf",2,6.35610766069589,"TA","TA","Y",5.37527840768417,0,0,0,0,0,0,4,2008,"COD","Normal",11.6195352000285
"539",539,20,"RL",9.35470042248302,"IR1","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","Plywood","Plywood","BrkFace",5.23644196282995,"TA","TA","CBlock","TA","TA","No","BLQ",6.51174532964473,"Unf",0,5.93489419561959,6.95749737087695,"GasA","TA","Y","SBrkr",7.05531284333975,0,0,7.05531284333975,0,0,1,1,3,1,"TA",7,"Typ",1,"Attchd",1968,"Unf",1,5.8171111599632,"TA","TA","Y",6.14418563412565,0,0,0,0,0,0,7,2006,"WD","Normal",11.9703503120091
"540",540,20,"RL",9.34338414573395,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",6.17170059741091,"Gd","TA","PConc","Gd","TA","Av","GLQ",7.21376830811864,"Unf",0,5.40717177146012,7.36581283720947,"GasA","Ex","Y","SBrkr",7.37838371299671,0,0,7.37838371299671,1,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd",2001,"RFn",2,6.50727771238501,"TA","TA","Y",5.19295685089021,0,0,0,0,0,7.60090245954208,5,2010,"WD","Normal",12.5135573452781
"541",541,20,"RL",9.58884529850156,"Reg","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",6.36990098282823,"Ex","TA","PConc","Ex","TA","Av","GLQ",7.13886699994552,"Unf",0,6.35957386867238,7.51643330291563,"GasA","Ex","Y","SBrkr",7.51643330291563,0,0,7.51643330291563,1,0,2,0,2,1,"Ex",8,"Typ",1,"Attchd",2006,"Fin",3,6.63987583382654,"TA","TA","Y",5.59842195899838,4.21950770517611,0,0,0,0,0,3,2009,"WD","Normal",12.6603279178078
"542",542,60,"RL",9.30565055178051,"Reg","Lvl","FR2","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.27666611901606,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.87626461189077,6.87626461189077,"GasA","Ex","Y","SBrkr",6.90475076996184,7.1608459066643,0,7.7341213033283,0,0,2,1,4,1,"Gd",8,"Typ",1,"BuiltIn",2000,"Fin",3,6.47389069635227,"TA","TA","Y",0,4.02535169073515,0,0,0,0,0,6,2007,"WD","Normal",12.4211840251471
"543",543,20,"RL",9.22424327714517,"Reg","Lvl","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","1Story",7,5,1998,1999,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","LwQ",4.969813299576,"GLQ",7.02731451403978,5.93753620508243,7.40853056689463,"GasA","Ex","Y","SBrkr",7.4265490723973,0,0,7.4265490723973,1,0,2,0,3,1,"Gd",7,"Maj1",1,"Attchd",1998,"Fin",2,6.36818718635049,"TA","TA","Y",4.35670882668959,4.29045944114839,0,0,0,0,0,6,2009,"WD","Normal",12.2702204653539
"544",544,120,"RH",8.30844552038576,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","TwnhsE","SFoyer",7,5,1998,1998,"Gable","CompShg","MetalSd","MetalSd","BrkFace",5.2040066870768,"TA","TA","PConc","Gd","TA","Av","GLQ",6.36990098282823,"LwQ",4.93447393313069,0,6.58340922215876,"GasA","Ex","Y","SBrkr",6.64248680136726,0,0,6.64248680136726,1,0,1,0,1,1,"TA",4,"Typ",0,"Attchd",1998,"Fin",1,5.90536184805457,"TA","TA","Y",4.78749174278205,3.68887945411394,0,0,0,0,0,6,2007,"WD","Normal",11.7981044072039
